"36011",11,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,7,7,7,7,7,7,7,6,36,35,34,33,32,32,31,31,31,31,31,30,30,29,28,27,26,26,25,24,24,24,23,23,22,22,22,21,20,19,18,29,28,27,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36013",12,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,8,8,8,8,8,8,8,7,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,4,4,4,48,47,46,45,44,43,42,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36015",13,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,43,48,48,47,46,45,44,43,42,41,40,39,38,37,36,36,35,35,34,33,32,31,30,29,28,27,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36017",14,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,10,10,9,9,9,9,9,9,9,8,7,7,7,34,33,33,32,32,32,32,32,31,31,30,29,28,27,27,26,25,25,35,34,34,33,33,34,33,32,31,30,29,28,27,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"50007",15,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,11,11,10,10,10,10,10,10,10,9,8,8,8,7,7,7,7,7,7,7,7,7,7,6,5,5,5,5,4,4,4,4,4,4,4,4,4,3,2,1,1,1,24,23,23,22,21,20,20,19,18,17,16,16,15,14,14,19,18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36019",16,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,12,12,11,11,11,11,11,11,11,10,9,9,9,8,8,8,12,12,12,12,12,11,11,10,9,9,36,36,35,34,33,32,31,31,30,30,30,29,28,27,26,25,24,23,23,22,21,20,20,19,18,17,16,16,15,14,14,19,18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36021",17,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,13,13,12,12,12,12,12,12,20,19,18,17,17,16,16,16,15,15,15,15,15,14,14,13,12,12,11,11,10,43,42,41,40,39,38,38,37,36,35,34,33,32,31,30,29,28,27,26,28,27,26,25,24,23,22,21,20,19,18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36023",18,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,14,14,13,13,13,13,13,13,12,11,10,56,55,54,53,52,51,50,49,48,48,47,46,45,44,43,42,41,40,39,38,37,36,36,35,35,34,33,32,31,30,29,28,27,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36025",19,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,50,49,49,48,47,46,45,44,43,42,41,41,41,40,39,38,37,36,35,34,33,33,32,32,32,32,32,31,31,30,29,28,27,27,26,25,25,35,34,34,33,33,34,33,32,31,30,29,28,27,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11001",20,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,17,17,17,16,16,16,15,15,14,14,14,14,14,14,13,12,11,10,10,9,9,9,8,8,8,8,8,8,8,7,6,6,6,6,5,5,5,5,5,5,5,5,5,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,8,7,6,5,4,3,2,1
"36027",21,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19,18,18,18,17,17,17,16,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,49,48,47,46,45,44,43,42,41,40,39,38,37,42,41,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36029",22,21,21,21,53,52,51,51,50,50,49,48,48,47,47,47,46,45,44,44,43,43,42,41,40,39,38,37,37,37,37,36,35,34,33,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"42049",23,22,22,22,21,21,21,21,20,20,20,20,20,20,20,20,20,19,19,19,18,18,18,17,16,15,15,15,15,15,15,14,13,12,11,11,10,10,10,9,9,9,9,9,9,9,8,7,7,7,7,6,6,6,6,6,6,6,6,6,5,4,3,3,3,2,2,2,2,2,2,2,2,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"34013",24,23,23,23,22,22,22,22,21,21,21,21,21,21,21,21,21,20,20,20,19,19,19,18,17,16,16,16,16,16,16,15,14,13,12,12,11,11,11,10,10,10,10,10,10,10,9,8,8,8,8,7,7,7,7,7,7,7,7,7,6,5,4,4,4,3,3,3,31,30,29,28,27,26,25,24,23,22,21,20,19,18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36031",25,24,24,24,23,23,23,23,22,22,22,22,22,22,22,22,22,21,21,21,20,20,20,19,18,17,17,18,18,18,18,17,16,15,14,14,13,13,13,12,12,12,12,12,11,11,10,9,9,36,36,35,34,33,32,31,31,30,30,30,29,28,27,26,25,24,23,23,22,21,20,20,19,18,17,16,16,15,14,14,19,18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"09001",26,25,25,25,24,24,24,24,23,23,23,23,23,23,23,23,23,22,22,22,21,21,21,20,19,18,18,17,17,17,17,16,15,14,13,13,12,12,12,11,11,11,11,11,54,53,52,51,50,49,48,47,46,45,44,43,42,41,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36033",27,26,26,26,25,25,25,25,24,24,24,24,24,24,24,24,24,23,23,23,22,22,22,21,20,19,19,18,18,18,18,17,16,15,14,14,13,13,13,12,12,12,12,12,11,11,10,9,9,36,36,35,34,33,32,31,31,30,30,30,29,28,27,26,25,24,23,23,22,21,20,20,19,18,17,16,16,15,14,14,19,18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"50011",28,27,27,27,26,26,26,26,25,25,25,25,25,25,25,25,25,24,24,24,23,23,23,22,21,20,20,19,19,19,19,18,17,16,15,15,14,14,14,13,13,13,13,13,12,12,11,10,10,9,9,8,8,8,8,8,8,8,8,8,7,6,5,5,5,4,4,4,3,3,3,3,3,2,2,2,2,15,14,14,19,18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36035",29,28,28,28,27,27,27,27,26,26,26,42,42,42,42,42,41,40,39,39,38,38,37,36,35,34,33,32,32,32,32,31,30,29,28,28,27,26,26,25,25,25,25,25,24,24,23,22,22,21,21,20,19,19,19,40,39,38,38,37,36,35,34,33,32,31,30,29,28,27,26,28,27,26,25,24,23,22,21,20,19,18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36037",30,29,29,29,28,28,28,28,27,27,27,26,26,26,26,26,26,25,25,25,24,24,24,23,22,21,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"50013",31,30,30,30,29,29,29,29,28,28,28,27,27,27,27,27,27,26,26,26,25,25,25,24,23,22,21,20,20,20,20,19,18,17,16,16,15,15,15,14,14,14,14,14,13,13,12,11,11,10,10,9,9,9,9,9,9,9,9,9,8,7,6,6,6,5,5,5,4,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,3,2,1
"36039",32,31,31,31,30,30,30,30,29,29,29,28,28,28,28,28,28,27,27,27,26,26,26,25,24,23,22,21,21,21,21,20,19,18,17,17,16,16,16,15,15,15,15,15,14,14,13,12,12,11,11,10,43,42,41,40,39,38,38,37,36,35,34,33,32,31,30,29,28,27,26,28,27,26,25,24,23,22,21,20,19,18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36041",33,32,32,32,31,31,31,31,30,30,30,29,29,29,29,29,29,28,28,28,27,27,27,26,25,24,23,22,22,22,22,21,20,19,18,18,17,26,26,25,25,25,25,25,24,24,23,22,22,21,21,20,19,19,19,40,39,38,38,37,36,35,34,33,32,31,30,29,28,27,26,28,27,26,25,24,23,22,21,20,19,18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36043",34,33,33,33,32,32,52,52,51,51,50,49,49,48,48,48,47,46,45,45,44,44,43,42,41,40,39,38,38,38,38,37,36,35,34,33,32,31,31,30,30,30,30,30,29,29,28,27,27,26,26,25,24,24,24,23,23,22,22,22,21,20,19,18,29,28,27,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"34017",35,34,34,34,33,33,32,32,31,31,31,30,30,30,30,30,30,29,29,29,28,28,28,27,26,25,24,23,23,23,23,22,21,20,19,19,18,17,17,16,16,16,16,16,15,15,14,13,13,12,12,11,10,10,10,10,10,10,10,10,9,8,7,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36045",36,35,35,35,34,34,33,33,32,32,32,31,31,31,31,31,31,30,30,30,29,29,29,28,27,26,25,24,24,24,24,23,22,21,20,20,19,18,18,17,17,17,17,17,16,16,15,14,14,13,13,12,11,11,11,11,11,22,22,22,21,20,19,18,29,28,27,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36047",37,36,36,36,35,35,34,34,33,33,60,59,59,58,57,57,56,55,54,54,53,52,51,50,49,48,47,46,46,46,45,44,43,42,41,40,39,38,38,37,44,44,43,43,42,41,40,39,38,37,48,47,46,45,44,43,42,41,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36049",38,37,37,37,36,36,35,35,34,34,33,32,32,32,32,32,31,30,30,30,29,29,29,28,27,26,25,24,24,24,24,23,22,21,20,20,19,18,18,17,17,17,17,17,16,16,15,14,14,13,13,12,11,11,11,11,11,22,22,22,21,20,19,18,29,28,27,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"09005",39,38,38,38,37,37,36,36,35,35,34,33,33,33,33,33,32,31,31,31,30,30,30,29,28,27,26,25,25,25,25,24,23,22,21,21,20,19,19,18,18,18,18,18,17,17,16,15,15,14,14,13,12,12,12,12,12,11,11,11,10,9,8,7,7,6,6,6,5,5,5,5,5,4,4,24,23,22,21,20,19,18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36051",40,39,39,39,38,38,37,37,36,36,35,34,34,34,34,34,33,32,78,77,76,75,74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"06037",41,40,40,40,39,39,38,38,37,37,36,35,35,35,35,35,34,33,32,32,31,31,31,30,29,28,27,26,26,26,26,25,24,23,22,22,21,20,20,19,19,19,19,19,18,18,17,16,16,15,15,14,13,13,13,13,13,12,12,12,11,10,9,8,8,7,7,7,6,6,6,6,6,5,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,7,6,5,4,3,2,1
"42079",42,41,41,41,40,40,39,39,38,38,37,36,36,36,36,36,35,34,33,33,32,32,32,31,30,29,28,27,27,27,27,26,25,24,23,23,22,21,21,20,20,20,20,20,19,19,18,17,17,16,16,15,14,14,14,14,14,13,13,13,12,11,10,9,9,8,8,8,7,7,7,7,7,6,6,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,2,2,1,2,1
"36053",43,42,42,42,41,41,40,40,39,39,38,37,37,37,37,37,36,35,34,34,33,33,45,44,43,42,41,40,40,40,39,38,37,36,35,34,33,32,32,31,31,31,31,31,30,30,29,28,27,26,26,25,24,24,24,23,23,22,22,22,21,20,19,18,29,28,27,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"42083",44,43,43,43,42,42,41,41,40,40,39,38,38,38,38,38,37,36,35,35,34,34,33,32,31,30,29,28,28,28,28,27,26,25,24,24,23,22,22,21,21,21,21,21,20,20,19,18,18,17,17,16,15,15,15,15,15,14,14,14,13,12,11,10,10,9,9,9,8,8,8,8,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"34021",45,44,44,44,43,43,42,42,41,41,40,39,39,39,39,39,38,37,36,36,35,35,34,33,32,31,30,29,29,29,29,28,27,26,25,25,24,23,23,22,22,22,22,22,21,21,20,19,19,18,18,17,16,16,16,16,16,15,15,15,14,13,12,11,11,10,10,10,9,9,9,9,8,7,7,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,8,7,6,5,4,3,2,1
"34023",46,45,45,45,44,44,43,43,42,42,41,40,40,40,40,40,39,38,37,37,36,36,35,34,33,32,31,30,30,30,30,29,28,27,26,26,25,24,24,23,23,23,23,23,22,22,21,20,20,19,19,18,17,17,17,17,17,16,16,16,15,14,13,12,12,11,11,11,10,30,29,28,27,26,25,24,23,22,21,20,19,18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"34025",47,46,46,46,45,45,44,44,43,43,42,41,41,41,41,41,40,39,38,38,37,37,36,35,34,33,32,31,31,31,31,30,29,28,27,27,26,25,25,24,24,24,24,24,23,23,22,21,21,20,20,19,18,18,18,18,18,17,17,17,16,15,14,13,13,12,12,12,11,10,10,10,9,8,8,7,7,6,6,6,6,6,6,6,6,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36055",48,47,47,47,46,91,90,89,88,87,86,85,84,83,82,81,80,79,78,77,76,75,74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36057",49,48,48,48,47,46,45,45,44,44,43,42,42,42,42,42,41,40,39,39,38,38,37,36,35,34,33,32,32,32,32,31,30,29,28,28,27,26,26,25,25,25,25,25,24,24,23,22,22,21,21,20,19,19,19,40,39,38,38,37,36,35,34,33,32,31,30,29,28,27,26,28,27,26,25,24,23,22,21,20,19,18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"42091",50,49,49,49,48,47,46,46,45,45,44,43,43,43,43,43,42,41,40,40,39,39,38,37,36,35,34,33,33,33,33,32,31,30,29,29,28,27,27,26,26,26,26,26,25,25,24,23,23,22,22,21,20,20,20,19,19,18,18,18,17,16,15,14,14,13,13,13,12,11,11,11,10,9,9,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,4,3,3,3,4,3,2,1
"34027",51,50,50,50,49,48,47,47,46,46,45,44,44,44,44,44,43,42,41,41,40,40,39,38,37,36,35,34,34,34,34,33,32,31,30,30,29,28,28,27,27,27,27,27,26,26,25,24,24,23,23,22,21,21,21,20,20,19,19,19,18,17,16,15,15,14,14,14,13,12,29,28,27,26,25,24,23,22,21,20,19,18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36059",52,51,51,51,50,49,48,48,47,47,46,45,45,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,44,43,43,42,41,40,39,38,37,48,47,46,45,44,43,42,41,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"09009",53,52,52,52,51,50,49,49,48,48,47,46,46,45,45,45,44,43,42,42,41,41,40,39,38,37,36,35,35,35,35,34,33,32,31,31,30,29,29,28,28,28,28,28,27,27,26,25,25,24,24,23,22,22,22,21,21,20,20,20,19,18,17,16,16,15,15,15,14,13,12,12,11,10,10,9,9,8,8,8,8,8,8,8,8,7,7,7,7,11,10,9,8,7,6,5,4,3,2,1
"09011",54,53,53,53,52,51,50,50,49,49,48,47,47,46,46,46,45,44,43,43,42,42,41,40,39,38,37,36,36,36,36,35,34,33,32,32,31,30,30,29,29,29,29,29,28,28,27,26,26,25,25,24,23,23,23,22,22,21,21,21,20,19,18,17,17,16,16,16,15,14,13,13,12,11,11,10,10,9,9,9,9,9,9,9,9,8,8,8,8,7,7,6,5,4,6,5,4,3,2,1
"36061",55,54,54,66,65,64,63,62,61,61,60,59,59,58,57,57,56,55,54,54,53,52,51,50,49,48,47,46,46,46,45,44,43,42,41,40,39,38,38,37,44,44,43,43,42,41,40,39,38,37,48,47,46,45,44,43,42,41,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36063",56,55,55,54,53,52,51,51,50,50,49,48,48,47,47,47,46,45,44,44,43,43,42,41,40,39,38,37,37,37,37,36,35,34,33,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36065",57,56,56,55,54,53,52,52,51,51,50,49,49,48,48,48,47,46,45,45,44,44,43,42,41,40,39,38,38,38,38,37,36,35,34,33,32,31,31,30,30,30,30,30,29,29,28,27,27,26,26,25,24,24,24,23,23,22,22,22,21,20,19,18,29,28,27,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36067",58,57,57,56,55,54,53,56,55,55,54,53,53,52,51,51,50,49,48,48,47,46,45,44,43,42,41,40,40,40,39,38,37,36,35,34,33,32,32,31,31,31,31,31,30,30,29,28,27,26,26,25,24,24,24,23,23,22,22,22,21,20,19,18,29,28,27,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36069",59,58,58,57,56,55,54,53,52,52,51,50,50,49,86,85,84,83,82,81,80,79,78,77,76,75,74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36071",60,59,59,58,57,56,55,54,53,53,52,51,51,50,49,49,48,47,46,46,45,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,50,49,49,48,47,46,45,44,43,42,41,40,39,38,37,42,41,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36073",61,60,60,59,58,57,56,55,54,54,53,52,52,51,50,50,49,48,47,47,46,45,44,43,42,41,40,39,39,39,66,65,64,63,62,61,60,59,58,57,56,55,54,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36075",62,61,61,60,59,58,57,56,55,55,54,53,53,52,51,51,50,49,48,48,47,46,45,44,43,42,41,40,40,40,39,38,37,36,35,34,33,32,32,31,31,31,31,31,30,30,29,28,27,26,26,25,24,24,24,23,23,22,22,22,21,20,19,18,29,28,27,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36077",63,62,62,61,60,59,58,57,56,56,55,54,54,53,52,52,51,50,49,49,48,47,46,45,44,43,42,41,41,41,40,39,38,37,36,35,34,33,33,32,32,32,32,32,31,31,30,29,28,27,27,26,25,25,35,34,34,33,33,34,33,32,31,30,29,28,27,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"34031",64,63,63,62,61,60,59,58,57,57,56,55,55,54,53,53,52,51,50,50,49,48,47,46,45,44,43,42,42,42,41,40,39,38,37,36,35,34,34,33,33,33,33,33,32,32,31,30,29,28,28,27,26,26,25,24,24,23,23,23,22,21,20,19,18,17,17,17,16,15,14,14,13,12,25,24,23,22,21,20,19,18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
