"height","cumul","Region"
"129",0.000142790168174756,35,"Region12"
"130",0.000133856898579032,34,"Region12"
"131",9.72005849343427e-05,34,"Region12"
"132",8.90460891901368e-05,33,"Region12"
"133",8.62085534587553e-05,33,"Region12"
"134",8.16288522030861e-05,32,"Region12"
"135",8.01526269227359e-05,32,"Region12"
"136",7.98017810254015e-05,32,"Region12"
"137",7.62771094904302e-05,32,"Region12"
"138",7.39870402364229e-05,32,"Region12"
"139",5.57130943107387e-05,31,"Region12"
"140",3.75366026224011e-05,30,"Region12"
"141",3.38937816343199e-05,30,"Region12"
"142",2.64655286490445e-05,29,"Region12"
"143",2.26777939043021e-05,29,"Region12"
"144",2.21055629781031e-05,28,"Region12"
"145",2.13728663500667e-05,28,"Region12"
"146",1.81995668145918e-05,27,"Region12"
"147",1.63895622847798e-05,26,"Region12"
"148",1.29582699992525e-05,25,"Region12"
"149",9.46452120198504e-06,24,"Region12"
"150",5.62702399509174e-06,24,"Region12"
"151",5.60583434383588e-06,23,"Region12"
"152",5.14142944685325e-06,22,"Region12"
"153",4.73388839949962e-06,22,"Region12"
"154",1.26167273517552e-06,21,"Region12"
"155",8.74292915620245e-07,20,"Region12"
"156",9.10709487822459e-08,19,"Region12"
"157",1.11022302462516e-16,19,"Region12"
"158",1.11022302462516e-16,19,"Region12"
"159",2.22044604925031e-16,18,"Region12"
"160",2.22044604925031e-16,17,"Region12"
"161",2.22044604925031e-16,16,"Region12"
"162",2.22044604925031e-16,15,"Region12"
"163",2.22044604925031e-16,15,"Region12"
"164",2.22044604925031e-16,14,"Region12"
"165",2.22044604925031e-16,14,"Region12"
"166",2.22044604925031e-16,14,"Region12"
"167",1.11022302462516e-16,13,"Region12"
"168",1.11022302462516e-16,12,"Region12"
"169",1.11022302462516e-16,12,"Region12"
"170",1.11022302462516e-16,11,"Region12"
"171",0,10,"Region12"
"172",0,9,"Region12"
"173",0,8,"Region12"
"174",0,7,"Region12"
"175",1.11022302462516e-16,6,"Region12"
"176",0,5,"Region12"
"177",-4.75805667976559e-07,4,"Region12"
"178",-7.23342755148959e-06,3,"Region12"
"179",-1.05706556501328e-05,2,"Region12"
"180",-1.2749680057822e-05,1,"Region12"
