"height","cumul","Region"
"96",0.00852973859640699,48,"Region11"
"97",0.00779578911668555,48,"Region11"
"98",0.0076400483252419,47,"Region11"
"99",0.00762069646834707,47,"Region11"
"100",0.00727327688506885,47,"Region11"
"101",0.0067336725916945,46,"Region11"
"102",0.00657605078087647,45,"Region11"
"103",0.00639928453029948,44,"Region11"
"104",0.00625554063854139,43,"Region11"
"105",0.00593131840325228,42,"Region11"
"106",0.00582753196909702,42,"Region11"
"107",0.00571304910443166,41,"Region11"
"108",0.00571173447392015,40,"Region11"
"109",0.0056617098939396,39,"Region11"
"110",0.00554640597495926,39,"Region11"
"111",0.00550930676555444,38,"Region11"
"112",0.00407215757895651,37,"Region11"
"113",0.00397849157385466,36,"Region11"
"114",0.00368598645433765,35,"Region11"
"115",0.00359452450117148,34,"Region11"
"116",0.00347077967314929,34,"Region11"
"117",0.00326142547458547,34,"Region11"
"118",0.00287663376717373,33,"Region11"
"119",0.00243422791930559,32,"Region11"
"120",0.00240403671774519,32,"Region11"
"121",0.00200038697135907,31,"Region11"
"122",0.00185165532725795,30,"Region11"
"123",0.00155091361109094,30,"Region11"
"124",0.00154565022105213,29,"Region11"
"125",0.00148025486728487,29,"Region11"
"126",0.00144875444828502,28,"Region11"
"127",0.00140932028490837,27,"Region11"
"128",0.00140336126290852,26,"Region11"
"129",0.0013384185740789,25,"Region11"
"130",0.00116397080357211,24,"Region11"
"131",0.00111134360226567,23,"Region11"
"132",0.00103889871262947,23,"Region11"
"133",0.000740953347525608,22,"Region11"
"134",0.000569753368918235,22,"Region11"
"135",0.000558077632402176,21,"Region11"
"136",0.000516961559190121,20,"Region11"
"137",0.000491731728910649,20,"Region11"
"138",0.000460311140032588,19,"Region11"
"139",0.000422113913923494,18,"Region11"
"140",0.000383704438797872,17,"Region11"
"141",0.000374699221749875,16,"Region11"
"142",0.000368543058395621,15,"Region11"
"143",0.000368165896120043,14,"Region11"
"144",0.00020023592852636,13,"Region11"
"145",0.00019315745656745,12,"Region11"
"146",0.000181354803123812,11,"Region11"
"147",0.000135110268632221,12,"Region11"
"148",8.45326743438291e-05,11,"Region11"
"149",8.27765363377586e-05,10,"Region11"
"150",7.37931580744866e-05,9,"Region11"
"151",4.59128798527275e-05,9,"Region11"
"152",4.35961380305105e-05,8,"Region11"
"153",1.90751734900907e-05,8,"Region11"
"154",1.74214951720875e-05,7,"Region11"
"155",1.69627110141457e-05,6,"Region11"
"156",5.45970875315271e-06,5,"Region11"
"157",2.28636538929239e-06,4,"Region11"
"158",2.09763495434556e-06,4,"Region11"
"159",0,4,"Region11"
"160",0,4,"Region11"
"161",0,4,"Region11"
"162",0,4,"Region11"
"163",-1.11022302462516e-16,3,"Region11"
"164",-7.14453659939052e-06,2,"Region11"
"165",-2.59507342067478e-05,1,"Region11"
