"height","cumul","Region"
"125",0.0829346229093402,251,"Region9"
"126",0.0824037897422768,251,"Region9"
"127",0.0796258847504623,251,"Region9"
"128",0.0781481485318634,250,"Region9"
"129",0.0779949967245441,250,"Region9"
"130",0.0774511776991651,251,"Region9"
"131",0.0771930325383959,250,"Region9"
"132",0.0769593871616056,249,"Region9"
"133",0.0757667187564241,250,"Region9"
"134",0.0750607156141204,250,"Region9"
"135",0.0744592761385085,251,"Region9"
"136",0.074438851084755,251,"Region9"
"137",0.0743267897655687,250,"Region9"
"138",0.0738315733239435,249,"Region9"
"139",0.0737956603247365,250,"Region9"
"140",0.0728479465370314,250,"Region9"
"141",0.0727742473229611,250,"Region9"
"142",0.0726504731908937,250,"Region9"
"143",0.0725332296869793,250,"Region9"
"144",0.07213806058571,250,"Region9"
"145",0.0720683102953037,249,"Region9"
"146",0.0714195744543987,250,"Region9"
"147",0.0712583771105752,251,"Region9"
"148",0.0706655540092327,251,"Region9"
"149",0.0702149902204411,251,"Region9"
"150",0.0701778578538663,251,"Region9"
"151",0.0695168442389014,252,"Region9"
"152",0.069279612492161,252,"Region9"
"153",0.0692688408779256,252,"Region9"
"154",0.0690863807890517,252,"Region9"
"155",0.0690588439808053,253,"Region9"
"156",0.0689322660605954,253,"Region9"
"157",0.0686300756699156,252,"Region9"
"158",0.0685222858039705,252,"Region9"
"159",0.0684633594200604,252,"Region9"
"160",0.0681915628608355,252,"Region9"
"161",0.0674781757578358,252,"Region9"
"162",0.0670411521163549,252,"Region9"
"163",0.0661868537343213,252,"Region9"
"164",0.0656935715277083,252,"Region9"
"165",0.0656606083878815,252,"Region9"
"166",0.0654857311268874,252,"Region9"
"167",0.0648354898508692,252,"Region9"
"168",0.0648073342615662,252,"Region9"
"169",0.0646892476789984,252,"Region9"
"170",0.0646795646037653,251,"Region9"
"171",0.0639354601787396,250,"Region9"
"172",0.0636401599903454,250,"Region9"
"173",0.0635984840810366,250,"Region9"
"174",0.0635865421841117,250,"Region9"
"175",0.0622970854397377,250,"Region9"
"176",0.062274405549393,249,"Region9"
"177",0.0613201955772026,248,"Region9"
"178",0.0611252239284593,247,"Region9"
"179",0.0610909768125256,247,"Region9"
"180",0.0610823262000508,247,"Region9"
"181",0.0609624648210422,246,"Region9"
"182",0.0608854993419807,246,"Region9"
"183",0.0597972397493142,245,"Region9"
"184",0.0594123018580479,244,"Region9"
"185",0.0589228203657101,244,"Region9"
"186",0.0571805731061134,245,"Region9"
"187",0.0569995624645052,245,"Region9"
"188",0.0564763224211351,245,"Region9"
"189",0.0563777965260966,246,"Region9"
"190",0.056211726165722,245,"Region9"
"191",0.0560638616651172,245,"Region9"
"192",0.0559018509884275,246,"Region9"
"193",0.0554036200898781,246,"Region9"
"194",0.0553957396421333,245,"Region9"
"195",0.0553741774004973,244,"Region9"
"196",0.0553088994866062,244,"Region9"
"197",0.0550119626325235,244,"Region9"
"198",0.0547215211792907,244,"Region9"
"199",0.0544803868606049,244,"Region9"
"200",0.0543318839137115,245,"Region9"
"201",0.0542537059360341,245,"Region9"
"202",0.0534926557849248,245,"Region9"
"203",0.0534618140188966,245,"Region9"
"204",0.0526705703300343,245,"Region9"
"205",0.0522552724434653,244,"Region9"
"206",0.0519601870265876,244,"Region9"
"207",0.0519291375074599,245,"Region9"
"208",0.0517456913232484,244,"Region9"
"209",0.0517354083318211,243,"Region9"
"210",0.0515949286662287,242,"Region9"
"211",0.0515136919753995,242,"Region9"
"212",0.050951935569457,242,"Region9"
"213",0.0506635990486124,242,"Region9"
"214",0.0506078090367952,242,"Region9"
"215",0.0504628480944805,242,"Region9"
"216",0.0502891320726115,242,"Region9"
"217",0.0502363529623903,242,"Region9"
"218",0.0501015451565917,242,"Region9"
"219",0.0500232849349954,241,"Region9"
"220",0.0498122323255765,241,"Region9"
"221",0.0497023642238887,241,"Region9"
"222",0.0496867646998351,241,"Region9"
"223",0.0492438192855899,241,"Region9"
"224",0.0485596019467673,241,"Region9"
"225",0.048487639797628,241,"Region9"
"226",0.0482900042190316,241,"Region9"
"227",0.0482333221411226,241,"Region9"
"228",0.047760952893332,241,"Region9"
"229",0.0475753887222615,241,"Region9"
"230",0.0475183544412703,241,"Region9"
"231",0.0473906784114372,241,"Region9"
"232",0.0471031956472915,241,"Region9"
"233",0.0470873929501774,241,"Region9"
"234",0.046939552068974,241,"Region9"
"235",0.0465950421756539,241,"Region9"
"236",0.0461859224441947,241,"Region9"
"237",0.0459809715307499,241,"Region9"
"238",0.0458449004024502,241,"Region9"
"239",0.0457351097178683,241,"Region9"
"240",0.0456988259194978,241,"Region9"
"241",0.0453646702568721,241,"Region9"
"242",0.0449217468999187,241,"Region9"
"243",0.0447406048394701,240,"Region9"
"244",0.0445855164918471,239,"Region9"
"245",0.0445407218480534,240,"Region9"
"246",0.0445267648965576,240,"Region9"
"247",0.0443905048751289,240,"Region9"
"248",0.0443223299721677,239,"Region9"
"249",0.0442877350539516,238,"Region9"
"250",0.0441915176263709,238,"Region9"
"251",0.0439086926050169,239,"Region9"
"252",0.0437208292197129,239,"Region9"
"253",0.0437069214865397,240,"Region9"
"254",0.0436705893676635,239,"Region9"
"255",0.0436334557303029,239,"Region9"
"256",0.043117020919498,239,"Region9"
"257",0.043111638883216,240,"Region9"
"258",0.042910313574753,239,"Region9"
"259",0.0427142703143308,240,"Region9"
"260",0.0423655757708052,240,"Region9"
"261",0.042267418375508,240,"Region9"
"262",0.0420850098447586,240,"Region9"
"263",0.040939096932278,240,"Region9"
"264",0.0408846843803042,240,"Region9"
"265",0.0405083704371728,240,"Region9"
"266",0.0403630886731569,240,"Region9"
"267",0.0401608338212914,240,"Region9"
"268",0.0401070081305819,241,"Region9"
"269",0.0400552498445193,241,"Region9"
"270",0.0399891428969892,240,"Region9"
"271",0.0399497003463166,240,"Region9"
"272",0.0399440628417201,240,"Region9"
"273",0.0399333816393483,240,"Region9"
"274",0.039593835059633,240,"Region9"
"275",0.0395096537104774,240,"Region9"
"276",0.0394847706227303,239,"Region9"
"277",0.0392464200188238,240,"Region9"
"278",0.0392298091955807,240,"Region9"
"279",0.039091504523789,240,"Region9"
"280",0.0389836112633002,240,"Region9"
"281",0.0384060016671112,240,"Region9"
"282",0.0383959017875964,239,"Region9"
"283",0.0382426232225598,239,"Region9"
"284",0.0380676113893055,239,"Region9"
"285",0.0380402475454556,239,"Region9"
"286",0.0380084422507293,240,"Region9"
"287",0.037933766025538,239,"Region9"
"288",0.0378711331772087,238,"Region9"
"289",0.0377002257435381,238,"Region9"
"290",0.0372186706240064,237,"Region9"
"291",0.0368226547426868,237,"Region9"
"292",0.0367522939417985,237,"Region9"
"293",0.0364972396634212,236,"Region9"
"294",0.0364745920422994,236,"Region9"
"295",0.0360780601649098,236,"Region9"
"296",0.0360450145310309,235,"Region9"
"297",0.0359206356216119,236,"Region9"
"298",0.0358420917355711,236,"Region9"
"299",0.0356107676991584,236,"Region9"
"300",0.0354772640972249,236,"Region9"
"301",0.0354740833042997,236,"Region9"
"302",0.0353480868347451,236,"Region9"
"303",0.0352139766109595,235,"Region9"
"304",0.0350296675926359,235,"Region9"
"305",0.0349398550843783,234,"Region9"
"306",0.0348560588478365,234,"Region9"
"307",0.0348360146010128,234,"Region9"
"308",0.0348255216295046,235,"Region9"
"309",0.0348067183535825,235,"Region9"
"310",0.0340562460985654,234,"Region9"
"311",0.0340154102334458,234,"Region9"
"312",0.0338910361680603,234,"Region9"
"313",0.0337109397104855,233,"Region9"
"314",0.0334974353397453,233,"Region9"
"315",0.0331791588843298,233,"Region9"
"316",0.0330365527125533,233,"Region9"
"317",0.0325388674531079,232,"Region9"
"318",0.0323362612190812,232,"Region9"
"319",0.0319712891768051,233,"Region9"
"320",0.0319699073791024,233,"Region9"
"321",0.0317337885968768,233,"Region9"
"322",0.0316870335863285,233,"Region9"
"323",0.0315088108418665,233,"Region9"
"324",0.0313870642548096,232,"Region9"
"325",0.0311327775490075,233,"Region9"
"326",0.0310945413845236,233,"Region9"
"327",0.030807081327013,233,"Region9"
"328",0.0304367875932331,233,"Region9"
"329",0.0303935125021439,233,"Region9"
"330",0.0302824346616993,233,"Region9"
"331",0.030275932885079,234,"Region9"
"332",0.0296062509501305,233,"Region9"
"333",0.0295072141145393,233,"Region9"
"334",0.0293363990366315,233,"Region9"
"335",0.0291935583349791,232,"Region9"
"336",0.0289854556102632,231,"Region9"
"337",0.0288485806993513,231,"Region9"
"338",0.0287942549560433,231,"Region9"
"339",0.0286397869435979,231,"Region9"
"340",0.028555326420858,230,"Region9"
"341",0.028535923665005,230,"Region9"
"342",0.0281640976059356,230,"Region9"
"343",0.0279631535358583,230,"Region9"
"344",0.0279576878461184,230,"Region9"
"345",0.0279129121776691,230,"Region9"
"346",0.027813439509749,231,"Region9"
"347",0.027547423824583,231,"Region9"
"348",0.0274620419331489,230,"Region9"
"349",0.0273662601276109,230,"Region9"
"350",0.0273210227960181,230,"Region9"
"351",0.027280738388911,230,"Region9"
"352",0.0272201671292397,230,"Region9"
"353",0.0271773766700188,230,"Region9"
"354",0.0268487209239661,231,"Region9"
"355",0.026446723237542,231,"Region9"
"356",0.026254394087228,231,"Region9"
"357",0.0261987712015548,230,"Region9"
"358",0.0260360207834702,230,"Region9"
"359",0.0259075015223681,229,"Region9"
"360",0.0258905916177364,229,"Region9"
"361",0.0258190396827176,229,"Region9"
"362",0.0258084744633955,229,"Region9"
"363",0.025777185724526,228,"Region9"
"364",0.0257001441733852,228,"Region9"
"365",0.0255978129000963,229,"Region9"
"366",0.025360210263757,229,"Region9"
"367",0.0251156722778332,228,"Region9"
"368",0.0250191634135239,227,"Region9"
"369",0.0249680992361668,227,"Region9"
"370",0.0249152621820733,227,"Region9"
"371",0.0248629113438137,227,"Region9"
"372",0.0247513719893725,227,"Region9"
"373",0.0246841737719403,228,"Region9"
"374",0.024566504292208,228,"Region9"
"375",0.0244209675176628,227,"Region9"
"376",0.0244111899650286,227,"Region9"
"377",0.0241555727933913,227,"Region9"
"378",0.0241237180374102,227,"Region9"
"379",0.0240625937718236,226,"Region9"
"380",0.0240327429978358,226,"Region9"
"381",0.0240065191464102,226,"Region9"
"382",0.0239401518953695,226,"Region9"
"383",0.02384387315993,226,"Region9"
"384",0.0236772797423601,226,"Region9"
"385",0.0236136939480622,226,"Region9"
"386",0.0236037671009169,225,"Region9"
"387",0.0235967669956412,225,"Region9"
"388",0.023407613896242,225,"Region9"
"389",0.0233324026328481,224,"Region9"
"390",0.0232644607811605,224,"Region9"
"391",0.0228705916826751,223,"Region9"
"392",0.0227805813951433,224,"Region9"
"393",0.0227803675606992,223,"Region9"
"394",0.0224612230375135,222,"Region9"
"395",0.0221805111387206,221,"Region9"
"396",0.022151270665249,221,"Region9"
"397",0.0220129923779368,220,"Region9"
"398",0.0216806683462504,219,"Region9"
"399",0.0216286306655624,220,"Region9"
"400",0.0216092380422983,220,"Region9"
"401",0.0216088909142403,220,"Region9"
"402",0.0215705840430304,221,"Region9"
"403",0.0214658809116208,221,"Region9"
"404",0.0213928748516138,221,"Region9"
"405",0.0212126476225787,221,"Region9"
"406",0.02117270196219,221,"Region9"
"407",0.0210036027940345,222,"Region9"
"408",0.0207903475322721,222,"Region9"
"409",0.0206144957983193,222,"Region9"
"410",0.0205581021048897,221,"Region9"
"411",0.0204479875668094,220,"Region9"
"412",0.0200614377432817,220,"Region9"
"413",0.0199827999350082,220,"Region9"
"414",0.0197986270620328,220,"Region9"
"415",0.0195121707349175,220,"Region9"
"416",0.0194799151108032,219,"Region9"
"417",0.0194679102433007,219,"Region9"
"418",0.01946434187021,218,"Region9"
"419",0.0194374509594983,218,"Region9"
"420",0.0194075231913554,218,"Region9"
"421",0.0194054104086321,217,"Region9"
"422",0.0191941730604682,217,"Region9"
"423",0.0191570036915555,217,"Region9"
"424",0.0191477648511544,217,"Region9"
"425",0.0190992517259813,216,"Region9"
"426",0.019075690726263,216,"Region9"
"427",0.0188768453012911,216,"Region9"
"428",0.0188657911690198,215,"Region9"
"429",0.0188459475908404,214,"Region9"
"430",0.0184880476854635,213,"Region9"
"431",0.018476253837705,213,"Region9"
"432",0.0183796214715936,214,"Region9"
"433",0.0181977605041115,213,"Region9"
"434",0.0180958137077078,213,"Region9"
"435",0.0178552723387711,213,"Region9"
"436",0.0177279754606842,213,"Region9"
"437",0.0177204168568812,213,"Region9"
"438",0.0175458710538888,213,"Region9"
"439",0.0175016505541484,213,"Region9"
"440",0.0174482341940622,213,"Region9"
"441",0.0172553247991516,213,"Region9"
"442",0.0170937942866955,212,"Region9"
"443",0.0170074482522878,211,"Region9"
"444",0.0165089770294091,211,"Region9"
"445",0.0164170518603342,210,"Region9"
"446",0.0163747710463054,211,"Region9"
"447",0.0162651389300867,211,"Region9"
"448",0.0161352889917747,211,"Region9"
"449",0.0160942346525239,211,"Region9"
"450",0.0160074316765405,211,"Region9"
"451",0.015943325090538,211,"Region9"
"452",0.015884384359632,212,"Region9"
"453",0.0158222572926072,212,"Region9"
"454",0.0156848803692926,211,"Region9"
"455",0.0155548131523838,211,"Region9"
"456",0.0154773559884325,211,"Region9"
"457",0.0152213681296374,211,"Region9"
"458",0.0150859274436375,210,"Region9"
"459",0.0150810936846642,209,"Region9"
"460",0.0150444978158211,208,"Region9"
"461",0.0150289000301399,208,"Region9"
"462",0.0150267827866841,208,"Region9"
"463",0.0149165556745819,207,"Region9"
"464",0.014911140030399,206,"Region9"
"465",0.014878150757946,205,"Region9"
"466",0.0145761440902989,206,"Region9"
"467",0.0145703347160803,206,"Region9"
"468",0.0145618671311762,206,"Region9"
"469",0.014514791863078,206,"Region9"
"470",0.0142862686538964,206,"Region9"
"471",0.0141239477994266,206,"Region9"
"472",0.0140291859837424,207,"Region9"
"473",0.0138910451602375,207,"Region9"
"474",0.0137923227380725,206,"Region9"
"475",0.0137379318828608,205,"Region9"
"476",0.0136707886687576,205,"Region9"
"477",0.0136355494697819,205,"Region9"
"478",0.0135520991278881,205,"Region9"
"479",0.0133644976348703,205,"Region9"
"480",0.0133101703491462,205,"Region9"
"481",0.0131840122635939,204,"Region9"
"482",0.0130402204147145,204,"Region9"
"483",0.01294863714287,203,"Region9"
"484",0.0128252631578947,203,"Region9"
"485",0.0126794761571233,203,"Region9"
"486",0.0126176883567293,202,"Region9"
"487",0.0123638322387708,202,"Region9"
"488",0.0123302329245008,202,"Region9"
"489",0.0123027986702662,202,"Region9"
"490",0.012202313167239,201,"Region9"
"491",0.0121713450491775,201,"Region9"
"492",0.0121562795423898,201,"Region9"
"493",0.0119047330547674,201,"Region9"
"494",0.0118698997614333,200,"Region9"
"495",0.0118034460767046,200,"Region9"
"496",0.0117253440701854,199,"Region9"
"497",0.0117230535954086,198,"Region9"
"498",0.0114840587700406,198,"Region9"
"499",0.0114696030759909,197,"Region9"
"500",0.011353726171943,197,"Region9"
"501",0.0111459831611805,197,"Region9"
"502",0.0110864434204228,197,"Region9"
"503",0.011029532531898,197,"Region9"
"504",0.0109752678048952,197,"Region9"
"505",0.0107830560897674,197,"Region9"
"506",0.0107499915235191,197,"Region9"
"507",0.0107351686656137,196,"Region9"
"508",0.010609866984567,196,"Region9"
"509",0.0106020729348962,195,"Region9"
"510",0.0105416792503402,195,"Region9"
"511",0.0104673726965555,194,"Region9"
"512",0.0103628208683598,194,"Region9"
"513",0.0102929923279084,194,"Region9"
"514",0.0102895043437344,193,"Region9"
"515",0.0102567133588945,192,"Region9"
"516",0.0101355730385018,192,"Region9"
"517",0.0100763260150859,192,"Region9"
"518",0.0100372546280116,192,"Region9"
"519",0.0100169881489842,192,"Region9"
"520",0.00997371668620906,191,"Region9"
"521",0.00987534835568971,190,"Region9"
"522",0.00985948573894979,190,"Region9"
"523",0.00966374393278518,190,"Region9"
"524",0.0096306559882734,191,"Region9"
"525",0.00927624449944003,192,"Region9"
"526",0.00926543509843847,191,"Region9"
"527",0.00913159988719336,191,"Region9"
"528",0.0090536945362456,191,"Region9"
"529",0.00889681586830815,191,"Region9"
"530",0.0088751585717648,192,"Region9"
"531",0.00884022358345848,191,"Region9"
"532",0.00869780896030525,191,"Region9"
"533",0.00848368013312356,191,"Region9"
"534",0.00839519889130086,192,"Region9"
"535",0.0083726328117012,191,"Region9"
"536",0.00832944308764172,190,"Region9"
"537",0.00822965128728825,189,"Region9"
"538",0.00817477887019008,189,"Region9"
"539",0.00798116934540316,188,"Region9"
"540",0.00786578777082264,187,"Region9"
"541",0.0077918352313005,186,"Region9"
"542",0.00766485207086087,185,"Region9"
"543",0.00756279406380977,185,"Region9"
"544",0.00746163984020554,184,"Region9"
"545",0.00739957591685891,184,"Region9"
"546",0.0073938518316603,183,"Region9"
"547",0.00736958663174259,183,"Region9"
"548",0.00723796362329326,182,"Region9"
"549",0.00721746026100706,181,"Region9"
"550",0.00695450774597672,181,"Region9"
"551",0.0068224723619002,181,"Region9"
"552",0.00656244992076227,180,"Region9"
"553",0.0065535401320852,180,"Region9"
"554",0.00633764190433866,180,"Region9"
"555",0.00629616666618166,179,"Region9"
"556",0.00620139320982499,179,"Region9"
"557",0.00614151073516783,180,"Region9"
"558",0.00613892174634278,180,"Region9"
"559",0.00610319599537928,181,"Region9"
"560",0.00594142425085281,180,"Region9"
"561",0.00588415254617852,181,"Region9"
"562",0.00586982226236166,181,"Region9"
"563",0.00581580552489308,180,"Region9"
"564",0.00564021247380436,180,"Region9"
"565",0.00555475760745361,179,"Region9"
"566",0.00554715561276814,178,"Region9"
"567",0.00554219597233846,178,"Region9"
"568",0.00552515756995242,177,"Region9"
"569",0.00548311281616071,176,"Region9"
"570",0.00543503512265064,176,"Region9"
"571",0.00531861727555627,175,"Region9"
"572",0.00524267855497434,174,"Region9"
"573",0.00520126730096704,174,"Region9"
"574",0.00517820509151978,173,"Region9"
"575",0.00515387713048343,172,"Region9"
"576",0.00513114253167662,171,"Region9"
"577",0.0050503268137348,170,"Region9"
"578",0.00490668651610005,169,"Region9"
"579",0.00488825306065149,168,"Region9"
"580",0.00481143984232807,168,"Region9"
"581",0.00472634590214305,168,"Region9"
"582",0.00469890487473901,167,"Region9"
"583",0.00459743116544542,166,"Region9"
"584",0.00457083618573678,165,"Region9"
"585",0.00441863069441389,165,"Region9"
"586",0.00439865538878359,164,"Region9"
"587",0.00431545435678393,164,"Region9"
"588",0.00429474607198349,163,"Region9"
"589",0.00422577332676705,163,"Region9"
"590",0.00421833177294129,162,"Region9"
"591",0.00420066877727793,161,"Region9"
"592",0.00420020814910943,160,"Region9"
"593",0.00414087232277877,160,"Region9"
"594",0.00407712063102611,160,"Region9"
"595",0.00406826889748996,159,"Region9"
"596",0.00405661978273025,158,"Region9"
"597",0.00393157867420169,158,"Region9"
"598",0.00389744546197496,157,"Region9"
"599",0.00386587738441768,157,"Region9"
"600",0.00379749970360027,157,"Region9"
"601",0.00375790053114333,156,"Region9"
"602",0.00364860211139006,155,"Region9"
"603",0.00362025666893634,154,"Region9"
"604",0.0036135496123188,153,"Region9"
"605",0.00360507929126747,153,"Region9"
"606",0.00351863605973918,152,"Region9"
"607",0.00351294949607345,152,"Region9"
"608",0.0035025614482937,151,"Region9"
"609",0.00348372589452267,150,"Region9"
"610",0.00342538136276488,149,"Region9"
"611",0.00339286161992469,149,"Region9"
"612",0.00336398654398506,148,"Region9"
"613",0.00333998602645369,148,"Region9"
"614",0.00330390704685724,147,"Region9"
"615",0.00327269111704787,146,"Region9"
"616",0.00327187524640565,146,"Region9"
"617",0.00324261836943079,145,"Region9"
"618",0.00320542269611529,144,"Region9"
"619",0.00318831309006895,143,"Region9"
"620",0.0031592587174411,142,"Region9"
"621",0.00312585009555405,141,"Region9"
"622",0.00312084215132113,141,"Region9"
"623",0.00301890421695766,140,"Region9"
"624",0.00299047678601971,139,"Region9"
"625",0.00289576472767294,138,"Region9"
"626",0.0026743359735999,138,"Region9"
"627",0.00261349336947053,139,"Region9"
"628",0.0025621847052672,138,"Region9"
"629",0.00256138983239601,138,"Region9"
"630",0.00242686542468296,137,"Region9"
"631",0.00242447227034309,137,"Region9"
"632",0.00236920680198899,136,"Region9"
"633",0.00233500435777462,136,"Region9"
"634",0.00230969598328601,135,"Region9"
"635",0.00227352379639223,135,"Region9"
"636",0.00215943643022798,134,"Region9"
"637",0.00215506258921472,133,"Region9"
"638",0.0021454019218905,132,"Region9"
"639",0.00213392325625245,131,"Region9"
"640",0.00211926756659719,130,"Region9"
"641",0.00193349526582332,129,"Region9"
"642",0.00185680056660864,128,"Region9"
"643",0.0017428597793514,127,"Region9"
"644",0.00173601955209424,126,"Region9"
"645",0.00172480493794391,126,"Region9"
"646",0.00172080756179327,125,"Region9"
"647",0.00170883990798071,125,"Region9"
"648",0.00170316971813106,124,"Region9"
"649",0.00170307990804019,123,"Region9"
"650",0.00167095310064058,122,"Region9"
"651",0.00160194571652944,121,"Region9"
"652",0.00158454189760149,121,"Region9"
"653",0.00157069383464148,120,"Region9"
"654",0.00155721473834391,119,"Region9"
"655",0.00151538971432602,118,"Region9"
"656",0.00142728267527387,117,"Region9"
"657",0.00135833792520945,116,"Region9"
"658",0.00135213142583174,115,"Region9"
"659",0.00134739050151217,114,"Region9"
"660",0.00134539345469198,113,"Region9"
"661",0.00127818945079783,112,"Region9"
"662",0.00124659777021691,111,"Region9"
"663",0.00123642764291143,110,"Region9"
"664",0.00123156194206264,109,"Region9"
"665",0.00121650049842875,108,"Region9"
"666",0.00121425543616671,108,"Region9"
"667",0.00119387739348603,107,"Region9"
"668",0.00117796583989377,106,"Region9"
"669",0.00116071056158412,105,"Region9"
"670",0.00116014950366117,104,"Region9"
"671",0.00113985907580977,103,"Region9"
"672",0.00108817639044106,102,"Region9"
"673",0.00105478721114693,101,"Region9"
"674",0.00102520505779807,101,"Region9"
"675",0.00100462729040518,100,"Region9"
"676",0.00098373702521698,99,"Region9"
"677",0.000920775584826561,99,"Region9"
"678",0.000908402212252191,98,"Region9"
"679",0.000866478435931683,97,"Region9"
"680",0.000846460757830902,96,"Region9"
"681",0.000840618912306246,95,"Region9"
"682",0.000830864638736384,94,"Region9"
"683",0.000830591644184975,93,"Region9"
"684",0.000811418224288651,92,"Region9"
"685",0.000773375546350041,92,"Region9"
"686",0.00076261826722207,91,"Region9"
"687",0.000735128553680908,90,"Region9"
"688",0.000704317121263787,89,"Region9"
"689",0.000687629955548719,88,"Region9"
"690",0.000654494636425695,87,"Region9"
"691",0.000644061938691876,86,"Region9"
"692",0.000637059444045684,85,"Region9"
"693",0.000614703013551043,84,"Region9"
"694",0.000570758996068954,84,"Region9"
"695",0.000546687536254031,83,"Region9"
"696",0.000516803959031586,82,"Region9"
"697",0.000496233052538986,81,"Region9"
"698",0.000491849366124175,80,"Region9"
"699",0.000482278965260152,79,"Region9"
"700",0.000476253541103533,78,"Region9"
"701",0.000464423724253538,77,"Region9"
"702",0.000450337242030696,76,"Region9"
"703",0.000421206300949106,76,"Region9"
"704",0.000402986074083456,75,"Region9"
"705",0.000396773510982051,74,"Region9"
"706",0.000366346030386822,73,"Region9"
